"","x"
"어줍잖게",-8.51019383811884
"곤드레의",-8.50492404619425
"맛없으며",-8.48874981309954
"매우매우",-8.4722918081591
"못된인간들",-8.46657904731869
"칼국수집에",-8.45720056892555
"강추하고",-8.42466565071475
"김밥에는",-8.41496299360865
"별한개도",-8.40097990141019
"맛좋았는데",-8.37733980206744
"모래내시장에서",-8.35899406970514
"면발이",-8.34958114883065
"구비되어",-8.34470575153543
"개금쭈꾸미",-8.31902453401162
"갈치만",-8.31852416985319
"뭐건간에",-8.30370101171907
"대교리",-8.27462687772239
"마땅한",-8.18290518456332
"배달도빠르고",-8.16484007974317
"같이가도",-8.15168587634732
"먹는자",-8.14696454516574
"대리기사님이",-8.13782332255286
"통오징어튀김",-8.13584223773648
"비싼만큼",-8.10645421235396
"일요일날",-8.09681745584114
"초보새댁이",-8.09220587115043
"나온게장",-8.07508984986769
"알게해준",-8.04476523682806
"쓰는것",-8.0006383425651
"찾게되는듯요",-7.95073439535473
"원장님께",-7.94133216335204
"꾸민거보면",-7.89427602958117
"다시해드릴까요",-7.89107404681885
"즐겨마시는",-7.87740243925761
"궁시렁거림",-7.84821568184016
"만족인데",-7.82824183831137
"맛없다",-7.80255767357023
"우연히들렀는데",-7.78956269099154
"국물이며",-7.77751737808803
"아끼시네요",-7.77263486423113
"갈아줘서맛있게",-7.75746712989464
"친절하신",-7.74861893604493
"대접받는느낌이었네요",-7.74011586469002
"들어서",-7.73498176747538
"분들에게",-7.72622416333935
"해주셨다고",-7.71523108359899
"단골로",-7.71067614718782
"개맛없음",-7.70761678095027
"별미식당",-7.70241645235963
"돈받을때만",-7.62158015615964
"힘드시겠지만",-7.60488411073378
"빨리오고",-7.598919428749
"나는데",-7.59280799498448
"화로구이",-7.59076105491916
"두번다시는",-7.56418891104795
"놀랐네요",-7.55006354077704
"교육부터",-7.52994520750604
"섞어서",-7.52954337374205
"막창은",-7.47995379693996
"내돈내고",-7.44242241715576
"개조해서",-7.42416173911773
"피자는",-7.42197282113126
"고기에서",-7.4018441077036
"칼국수만",-7.3977665970651
"드러움",-7.39504988791981
"많이남아서",-7.38660304493721
"에약손님",-7.38465175567194
"기다리ㄴ라고",-7.38239813078794
"냄새나고",-7.37965163906124
"김밥안에",-7.37849258622714
"김밥집",-7.35522406586558
"논현동에서는",-7.34791373679058
"한개시켜먹었는데",-7.34176180458242
"괜찮은거",-7.33961894039108
"김에서",-7.31248319243625
"시켜보면",-7.28526951507119
"냉동닭",-7.28222167533446
"숯불향나는",-7.26966201472671
"경쟁업체",-7.26091632053145
"안된데",-7.22431724643124
"맛집이에요",-7.20427877172718
"계산시원받아",-7.19322008079037
"먹고옴",-7.19227959973305
"양떼목장갔다가",-7.18664122233382
"갈걸그랫어요",-7.17366167668696
"먹었던것",-7.15991944945247
"많은데",-7.15871103385949
"갈만한데",-7.15401642653264
"너무하네요",-7.13301995620948
"가보신분들을",-7.12916557829872
"갈까말까",-7.12478768876071
"대충먹고",-7.09988505808538
"끝을보앗습니다",-7.09888959705602
"훈남사장님에",-7.08655624213722
"남기고",-7.07869724167251
"꽃게찜",-7.06729849067451
"히히히",-7.0642985144708
"눅눅하고",-7.05686932685741
"나머진",-7.05276797067845
"고구마튀김도",-7.05137558681357
"가능하고요",-7.03442077241745
"분넘게걸리고",-7.0339569528877
"감싸고",-7.02943420409687
"년전쯤",-7.02642999388929
"매장에도",-7.02624158297655
"가시가",-7.02194364636036
"못하십니다",-7.01628840880126
"돈까스가",-7.01201951733574
"분이라서가",-7.00979901834014
"대하는",-7.00664443905489
"갈비는",-7.00185721844987
"달래주시네요",-7.00126401887393
"김밥은",-6.9898509804855
"가족여행을",-6.98189822991502
"먹는중인데",-6.97861249223609
"그렇습니다",-6.96404892059877
"놓아서",-6.96117166329228
"나와있는있는",-6.96086279889916
"그러시는것도",-6.94951048195898
"개판인건",-6.93051774395344
"번째에",-6.92418487131804
"돈까스김밥",-6.91505259968406
"배달느림",-6.89543227027231
"맞나요",-6.87742092327408
"괜찮았는데",-6.8750256583485
"가게입니다",-6.85501617444869
"도심가",-6.85455740979878
"고기먹으러",-6.82314453225402
"시간은기본으로잡아야되요",-6.80729250842292
"가지고",-6.80709841069388
"간거였는데",-6.80418723506513
"아니구요",-6.79648667161399
"느끼고",-6.79076288536018
"기분너무",-6.77996196697783
"가보시면",-6.76713149668849
"없달까",-6.74963990401633
"꼬막에",-6.74879923445405
"편안함이",-6.73477445661769
"먼지가",-6.73112479192864
"게장떨어질라치면",-6.70709771791553
"나와있는것도아니고",-6.70511855310065
"다신안가고싶네요",-6.69566283305676
"돈아깝네요",-6.6929349190753
"허허허",-6.68364929957898
"꾸며주신",-6.67613129881095
"외진곳인데",-6.67486566068341
"놀라며",-6.65450550854697
"다신안먹겠음",-6.6509540830667
"그지같은곳",-6.64367890613719
"메카로",-6.63788390582193
"노란색",-6.63599358920126
"내부가",-6.62495141224319
"커피컵에",-6.61794083945394
"댕귤치킨이라고",-6.60564857539337
"계산대",-6.58707321564858
"한국자",-6.58423445960686
"끓이신듯한데",-6.58211270614922
"보통인지",-6.58135959128536
"아직까지",-6.56804042256128
"단말기",-6.55819594947325
"들어오게해놓고",-6.54393827722026
"느리고",-6.54257278936174
"너무맛있었어요",-6.53786476381776
"다되어가는",-6.52728609304838
"서비스점",-6.52014890877689
"전전거리는",-6.51586519325703
"고깃집이",-6.51331572597701
"나가기전에",-6.5125144189529
"닭갈비",-6.51156317215282
"분들이구요",-6.50568284585976
"구월동",-6.50440289792718
"근데도",-6.4965687293346
"싼편이나다시는",-6.48636497408818
"개원식",-6.48319434396743
"못찾고있었는데",-6.47622555966036
"그때의",-6.47306557053817
"방문할께요",-6.41611072394066
"강대에서",-6.41075586331058
"계산할때도",-6.38956538420188
"넘어졌는데",-6.38949476917082
"실망스럽습니다",-6.38122607184313
"나오더니",-6.37714308847315
"그렇지만",-6.35368170349135
"닭가정도",-6.34991705202459
"글안쓰는데",-6.34235183557261
"open",-6.33877631883667
"자장면은",-6.33647437735053
"꼭가보라고",-6.33346174847832
"그때그때",-6.32220525297026
"이물질",-6.32183090722488
"느끼는건데",-6.31557004475959
"겁니까",-6.31506479276395
"배달시간",-6.31349680542454
"고구마",-6.30886845814916
"기분상함",-6.29035634220878
"그렇지",-6.28107803627172
"계산하고",-6.27832276761562
"종업원이",-6.27513563328746
"돈아까움",-6.25364396155743
"개선안된거보면",-6.24604301227238
"가신다면",-6.20851609624511
"공짜로",-6.18506455381495
"가네요",-6.18043521962876
"보쌈정식",-6.17578607493034
"맛있을것",-6.15032815257582
"고급고기",-6.14302306791545
"아닌듯",-6.13538717612504
"괜찮은데",-6.11317703684883
"년만에",-6.08708737231047
"신경써주세요",-6.08197427992469
"김치맞이일품",-6.08168681614801
"나겠지요",-6.07961800992237
"기본적인",-6.05220006119219
"모밀소바랑",-6.04901173200728
"달아보네요",-6.04854130969498
"사장님들",-6.03199980812757
"괜찮습니다",-6.03115682059351
"느린데",-6.02613136298985
"웃으시고",-6.01705956401274
"기다려",-6.01643820098671
"나옴니다",-6.00205769597172
"맛있으니까",-5.99768373370164
"기억은",-5.97817603866141
"고민이네요",-5.97816205586679
"블로그후기가",-5.97543533176346
"바뀌었더라구요",-5.97529297689464
"두번되고",-5.97042419843041
"아줌마들",-5.9505794319849
"놀랐어요",-5.95049957595403
"살려주는거같네요",-5.94369785382889
"대단히",-5.93083935215051
"별미네요",-5.92289256850046
"생각했는데",-5.89886283025625
"개싸가지",-5.86096676426216
"맛없네요",-5.8510664578936
"완전예술이죠",-5.84429928863882
"나머지",-5.84345950553079
"거기까지입니다",-5.82999937702312
"정성도",-5.82574391321353
"매장도",-5.82236010207541
"그래놓고",-5.81092380989918
"부족한반찬이",-5.80747233565603
"빵이네요",-5.80449944092747
"되는곳",-5.80357263448554
"받는데만",-5.78398346332512
"동치미는",-5.776950589084
"먹어봤어요",-5.75521791200876
"되었다고",-5.7394190427489
"서비스업",-5.73640465737847
"나빠서",-5.73235795289869
"별점인지",-5.71436397207873
"가게분위기도",-5.70431159591478
"먹었었는데",-5.63480874360059
"추천으로",-5.60536109434136
"서비스너뮤친절하세요",-5.59254627240753
"물로씻어서",-5.58384003927911
"그맛이",-5.55366378364447
"그러나",-5.5526978409672
"따지면",-5.5413946985229
"동죽으로",-5.53294088135812
"먹었습니다친절하고",-5.52006056411772
"함안에",-5.51654177707012
"방문해",-5.51287220637746
"스키다시도",-5.51243800253695
"커피맛을",-5.48395717780454
"꼬라지가",-5.48203387963871
"모텔촌",-5.4791463689572
"시래기가",-5.47810843844828
"번정도",-5.46729174291854
"되었답니다",-5.46633494722255
"친절했다면",-5.46495695419638
"불친절했어요",-5.46265966713713
"구청직원들이",-5.4514593500766
"전화매너좀",-5.4391982283023
"닭강정보다는",-5.43669851108486
"가까워서",-5.43164721539539
"당연한거구",-5.42506483198174
"깨끗한게",-5.41101401656468
"매장이",-5.40110114653485
"짜증스러운",-5.40069910578144
"부모님께서",-5.39852217135466
"꽃게맛집",-5.39812059052469
"너무할정도로",-5.39770639341042
"좋아요스트레스",-5.3939735515106
"주먹고기라",-5.39103160311096
"맛있긴",-5.38825783468865
"칼국수에",-5.38194852246226
"안좋아하는데",-5.37303083677932
"구울때",-5.36498266599238
"나오지도",-5.34072836558804
"궁금함",-5.33341950589544
"곳입니다",-5.3333415592224
"선택할수도",-5.32997335325608
"먹진않았어요",-5.32816797102899
"보통도",-5.32065159246822
"직원들도",-5.31974737542377
"떨어질거라",-5.31422936713322
"살도많고",-5.30876164900447
"착하셔서",-5.30769805261147
"부산역까지갓네요",-5.29593764818465
"죄송요",-5.29219467567065
"쫄깃함복음밥의",-5.28930106793883
"더맛없구",-5.28351483358374
"육개장도",-5.24660381845907
"멘탈갑",-5.24303915042039
"라는생각이들더군요",-5.22456341947192
"곳보다",-5.20580145443421
"다르다는",-5.20235446929173
"만쉐이",-5.20225261282584
"데라자주",-5.18782984291474
"나았구요",-5.18769724868256
"아저씨분이",-5.18624624874316
"주말이나",-5.18288716534496
"명이나물이",-5.17413635828265
"객관적임",-5.16348162914994
"이곳오니까",-5.16098729984973
"감사합니다부부사장님",-5.16079574039586
"오산에서",-5.14931315639944
"주차도",-5.14122244757663
"얼큰한게",-5.13787367642245
"연락이없네요",-5.13603346585592
"우연찮게",-5.13488308248521
"음식먹는데",-5.12059274106889
"고기는",-5.10525234509296
"종종이용하는데한번도기분나빴던적없음",-5.10306190883595
"강추예요",-5.10121398019984
"태만한분들이",-5.09873386642096
"그렇네요",-5.09665306644699
"좋을거",-5.09456465251271
"식당앞뿐",-5.09418187693959
"중독성",-5.08395386134234
"좋은듯합니다",-5.08247741343675
"대박임",-5.07952622741892
"예전하고조금",-5.07141401463791
"글쎄요",-5.05916429353237
"비싼데",-5.05082614481018
"처음인데요",-5.02683656743933
"의문입니다",-5.02135081043413
"잘먹어서",-5.0201523829666
"맛나당",-5.01165246770294
"대상이냐",-5.00254600229106
"맛도최고",-4.98832266786695
"생각나면",-4.97922817867617
"못하겠어요",-4.9749947681125
"메뉴랑",-4.97107386021347
"아침부터",-4.96656992648709
"단점은",-4.9660259476784
"맛집일만함",-4.96025699525553
"만들어진",-4.94966409923858
"니혼자",-4.94728886967286
"완전기름깨끗한거쓰시는지",-4.93682966287414
"운치를",-4.91310964345223
"지인들한테",-4.90550958751534
"같은동네인데",-4.90358534333016
"드리고갑니다",-4.89983719346251
"이모가",-4.8987883146808
"시켰는데점심시간이라",-4.89740467896762
"매운음식",-4.89421736353356
"졸깃함이",-4.87991384824901
"이였어요",-4.878871818661
"먹고싶어질껄요",-4.8769039736807
"어찌어찌하다",-4.86536499895084
"좋았고요",-4.86358222856098
"그나마",-4.84799864130314
"맛있습답니다",-4.83815993925475
"매울수록",-4.83682161839272
"밥도맛잇고",-4.8345550361602
"하러갔는데",-4.82200929125903
"보시길",-4.81979719566092
"궁금하군요",-4.81787753059182
"맛있으어",-4.81645836739916
"동인데도",-4.81484079990464
"좋은소고기먹네요",-4.81438956929313
"돌아갔어요",-4.81043650975936
"종류도많고",-4.80671532132364
"다른날에는",-4.79888916923239
"주차하기도",-4.78951126777283
"완전추천",-4.77486931925729
"친절하셔서",-4.77332109455032
"나가지도",-4.76693652383862
"돼지고기도",-4.74557716978057
"음식다",-4.73098579084121
"싶어요",-4.7227523662198
"뛰어난",-4.71064482248136
"나오네요",-4.70833621226581
"미남사장님",-4.70672400825111
"들어가네요",-4.68575438281452
"먹었었어요",-4.68249470349231
"공단을",-4.6742435313118
"끊습니까",-4.6636426915858
"죄송하지만",-4.6623978292849
"양도푸짐하고양념맛이장난이아니네요",-4.65583114453313
"맛있더라구요외국인들도",-4.6542904697037
"배달오는데",-4.65274977016199
"깍두기",-4.63998207948848
"끝판왕",-4.63126093439755
"몸보신하고",-4.63105573479599
"감내하시길",-4.62674680100704
"맥주에는",-4.62386644293993
"전국매장에서",-4.62135459136016
